ANM	Sex	EE	AP	Slice	Name	CCF_ID	tau	new_names
R2_M3	M	1	414.349661153933	3	Agranular insular area, ventral part, layer 1	704	11.8609647750854	Isocortex
R2_M3	M	1	414.349661153933	3	Agranular insular area, ventral part, layer 2/3	694	11.9665355682373	Isocortex
R2_M3	M	1	414.349661153933	3	Agranular insular area, ventral part, layer 5	800	10.5606994628906	Isocortex
R2_M3	M	1	383.176940553228	5	Agranular insular area, ventral part, layer 6a	675	8.94244575500488	Isocortex
R2_M3	M	1	383.176940553228	5	Agranular insular area, ventral part, layer 6b	699	9.74559593200684	Isocortex
R2_M3	M	1	319.543724294344	8	Anterior amygdalar area	23	8.50262546539307	Striatum
R2_M3	M	1	281.673227626051	10	Anterior area, layer 1	312782550	13.3398933410645	Isocortex
R2_M3	M	1	250.386350525238	11	Anterior area, layer 2/3	312782554	12.253978729248	Isocortex
R2_M3	M	1	250.386350525238	11	Anterior area, layer 4	312782558	12.2722272872925	Isocortex
R2_M3	M	1	250.386350525238	11	Anterior area, layer 5	312782562	11.5925731658936	Isocortex
R2_M3	M	1	250.386350525238	11	Anterior area, layer 6a	312782566	10.9929265975952	Isocortex
R2_M3	M	1	250.386350525238	11	Anterior area, layer 6b	312782570	10.7316179275513	Isocortex
R2_M3	M	1	414.349661153933	3	Anterior cingulate area, dorsal part, layer 1	935	11.1497459411621	Isocortex
R2_M3	M	1	414.349661153933	3	Anterior cingulate area, dorsal part, layer 2/3	211	11.1163387298584	Isocortex
R2_M3	M	1	403.945485548003	4	Anterior cingulate area, dorsal part, layer 5	1015	10.4322566986084	Isocortex
R2_M3	M	1	403.945485548003	4	Anterior cingulate area, dorsal part, layer 6a	919	9.31707763671875	Isocortex
R2_M3	M	1	383.176940553228	5	Anterior cingulate area, dorsal part, layer 6b	927	9.1545524597168	Isocortex
R2_M3	M	1	343.239265913975	6	Anterior cingulate area, ventral part, 6a	810	9.1822624206543	Isocortex
R2_M3	M	1	343.239265913975	6	Anterior cingulate area, ventral part, 6b	819	9.28703880310059	Isocortex
R2_M3	M	1	383.176940553228	5	Anterior cingulate area, ventral part, layer 1	588	10.0405406951904	Isocortex
R2_M3	M	1	343.239265913975	6	Anterior cingulate area, ventral part, layer 2/3	296	9.75258159637451	Isocortex
R2_M3	M	1	383.176940553228	5	Anterior cingulate area, ventral part, layer 5	772	9.41433334350586	Isocortex
R2_M3	M	1	292.878800493645	9	Anterior hypothalamic nucleus	88	9.03589534759521	Hypothalamus
R2_M3	M	1	445.073976401163	2	Anterior olfactory nucleus	159	9.4310302734375	Olfactory areas
R2_M3	M	1	239.473193894253	12	Anterior pretectal nucleus	215	9.07756805419922	Midbrain
R2_M3	M	1	292.878800493645	9	Anterodorsal nucleus	64	8.21575450897217	Thalamus
R2_M3	M	1	339.579020644016	7	Anterodorsal preoptic nucleus	72	8.64287376403809	Hypothalamus
R2_M3	M	1	224.929207774128	13	Anterolateral visual area, layer 1	1074	13.6947288513184	Isocortex
R2_M3	M	1	224.929207774128	13	Anterolateral visual area, layer 2/3	905	13.4807052612305	Isocortex
R2_M3	M	1	224.929207774128	13	Anterolateral visual area, layer 4	1114	13.3658218383789	Isocortex
R2_M3	M	1	224.929207774128	13	Anterolateral visual area, layer 5	233	12.3464517593384	Isocortex
R2_M3	M	1	224.929207774128	13	Anterolateral visual area, layer 6a	601	11.3614978790283	Isocortex
R2_M3	M	1	224.929207774128	13	Anterolateral visual area, layer 6b	649	11.0990219116211	Isocortex
R2_M3	M	1	292.878800493645	9	Anteromedial nucleus, dorsal part	1096	9.55489921569824	Thalamus
R2_M3	M	1	292.878800493645	9	Anteromedial nucleus, ventral part	1104	9.26715278625488	Thalamus
R2_M3	M	1	250.386350525238	11	Anteromedial visual area, layer 1	281	13.5900630950928	Isocortex
R2_M3	M	1	250.386350525238	11	Anteromedial visual area, layer 2/3	1066	12.9188632965088	Isocortex
R2_M3	M	1	250.386350525238	11	Anteromedial visual area, layer 4	401	13.3521947860718	Isocortex
R2_M3	M	1	250.386350525238	11	Anteromedial visual area, layer 5	433	12.7042150497437	Isocortex
R2_M3	M	1	250.386350525238	11	Anteromedial visual area, layer 6a	1046	12.0450401306152	Isocortex
R2_M3	M	1	239.473193894253	12	Anteromedial visual area, layer 6b	441	11.7113218307495	Isocortex
R2_M3	M	1	292.878800493645	9	Anteroventral nucleus of thalamus	255	8.43564987182617	Thalamus
R2_M3	M	1	339.579020644016	7	Anteroventral periventricular nucleus	272	8.8094310760498	Hypothalamus
R2_M3	M	1	339.579020644016	7	Anteroventral preoptic nucleus	263	9.11213493347168	Hypothalamus
R2_M3	M	1	250.386350525238	11	Arcuate hypothalamic nucleus	223	8.88132190704346	Hypothalamus
R2_M3	M	1	153.499887863425	15	Area prostriata	484682508	11.3023519515991	Hippocampal formation
R2_M3	M	1	281.673227626051	10	Basolateral amygdalar nucleus, anterior part	303	9.41919803619385	Cortical subplate
R2_M3	M	1	250.386350525238	11	Basolateral amygdalar nucleus, posterior part	311	9.51656436920166	Cortical subplate
R2_M3	M	1	250.386350525238	11	Basolateral amygdalar nucleus, ventral part	451	10.1832799911499	Cortical subplate
R2_M3	M	1	292.878800493645	9	Basomedial amygdalar nucleus, anterior part	327	8.97430610656738	Cortical subplate
R2_M3	M	1	250.386350525238	11	Basomedial amygdalar nucleus, posterior part	334	8.9455623626709	Cortical subplate
R2_M3	M	1	383.176940553228	5	Caudoputamen	672	9.08576774597168	Striatum
R2_M3	M	1	281.673227626051	10	Central amygdalar nucleus, capsular part	544	9.19493103027344	Striatum
R2_M3	M	1	281.673227626051	10	Central amygdalar nucleus, lateral part	551	9.31767749786377	Striatum
R2_M3	M	1	281.673227626051	10	Central amygdalar nucleus, medial part	559	9.10882186889648	Striatum
R2_M3	M	1	281.673227626051	10	Central lateral nucleus of the thalamus	575	9.83699417114258	Thalamus
R2_M3	M	1	153.499887863425	15	Central linear nucleus raphe	591	9.07120895385742	Midbrain
R2_M3	M	1	281.673227626051	10	Central medial nucleus of the thalamus	599	10.0466403961182	Thalamus
R2_M3	M	1	153.499887863425	15	Cerebellum	512	9.79892635345459	Cerebellum
R2_M3	M	1	383.176940553228	5	Claustrum	583	9.23633670806885	Cortical subplate
R2_M3	M	1	292.878800493645	9	Cortical amygdalar area, anterior part	639	8.88313579559326	Olfactory areas
R2_M3	M	1	250.386350525238	11	Cortical amygdalar area, posterior part, lateral zone	655	9.66282081604004	Olfactory areas
R2_M3	M	1	239.473193894253	12	Cortical amygdalar area, posterior part, medial zone	663	9.00189113616943	Olfactory areas
R2_M3	M	1	343.239265913975	6	Cortical subplate	703	8.95985317230225	Cortical subplate
R2_M3	M	1	121.512831002712	17	Crus 1	1056	10.41051197052	Cerebellum
R2_M3	M	1	92.809028635665	18	Crus 2	1064	10.7372226715088	Cerebellum
R2_M3	M	1	144.267881465248	16	Cuneiform nucleus	616	10.948145866394	Midbrain
R2_M3	M	1	80.0478045255433	19	Declive (VI)	936	10.4380626678467	Cerebellum
R2_M3	M	1	281.673227626051	10	Dentate gyrus, granule cell layer	632	9.34627151489258	Hippocampal formation
R2_M3	M	1	281.673227626051	10	Dentate gyrus, molecular layer	10703	9.24798488616943	Hippocampal formation
R2_M3	M	1	281.673227626051	10	Dentate gyrus, polymorph layer	10704	8.9924955368042	Hippocampal formation
R2_M3	M	1	92.809028635665	18	Dentate nucleus	846	9.46119499206543	Cerebellum
R2_M3	M	1	343.239265913975	6	Diagonal band nucleus	596	9.22792625427246	Pallidum
R2_M3	M	1	250.386350525238	11	Dorsal auditory area, layer 1	527	14.4740400314331	Isocortex
R2_M3	M	1	250.386350525238	11	Dorsal auditory area, layer 2/3	600	13.8941106796265	Isocortex
R2_M3	M	1	250.386350525238	11	Dorsal auditory area, layer 4	678	13.3064985275269	Isocortex
R2_M3	M	1	250.386350525238	11	Dorsal auditory area, layer 5	252	12.6521492004395	Isocortex
R2_M3	M	1	250.386350525238	11	Dorsal auditory area, layer 6a	156	11.9001598358154	Isocortex
R2_M3	M	1	250.386350525238	11	Dorsal auditory area, layer 6b	243	12.0318603515625	Isocortex
R2_M3	M	1	92.809028635665	18	Dorsal cochlear nucleus	96	8.47176551818848	Medulla
R2_M3	M	1	144.267881465248	16	Dorsal nucleus raphe	872	10.0235214233398	Midbrain
R2_M3	M	1	250.386350525238	11	Dorsal part of the lateral geniculate complex, core	496345668	8.5430154800415	Thalamus
R2_M3	M	1	250.386350525238	11	Dorsal part of the lateral geniculate complex, ipsilateral zone	496345672	8.40244007110596	Thalamus
R2_M3	M	1	250.386350525238	11	Dorsal part of the lateral geniculate complex, shell	496345664	9.32810497283936	Thalamus
R2_M3	M	1	383.176940553228	5	Dorsal peduncular area	814	7.91222763061523	Olfactory areas
R2_M3	M	1	121.512831002712	17	Dorsal tegmental nucleus	880	8.92136383056641	Pons
R2_M3	M	1	250.386350525238	11	Dorsomedial nucleus of the hypothalamus	830	8.57853698730469	Hypothalamus
R2_M3	M	1	250.386350525238	11	Ectorhinal area/Layer 1	836	12.4645709991455	Isocortex
R2_M3	M	1	250.386350525238	11	Ectorhinal area/Layer 2/3	427	12.6578779220581	Isocortex
R2_M3	M	1	250.386350525238	11	Ectorhinal area/Layer 5	988	11.6986665725708	Isocortex
R2_M3	M	1	250.386350525238	11	Ectorhinal area/Layer 6a	977	10.5393133163452	Isocortex
R2_M3	M	1	250.386350525238	11	Ectorhinal area/Layer 6b	1045	10.0027856826782	Isocortex
R2_M3	M	1	186.791050969181	14	Edinger-Westphal nucleus	975	8.94181728363037	Midbrain
R2_M3	M	1	383.176940553228	5	Endopiriform nucleus, dorsal part	952	9.14707469940186	Cortical subplate
R2_M3	M	1	319.543724294344	8	Endopiriform nucleus, ventral part	966	9.86750888824463	Cortical subplate
R2_M3	M	1	250.386350525238	11	Entorhinal area, lateral part, layer 1	1121	11.2638835906982	Hippocampal formation
R2_M3	M	1	250.386350525238	11	Entorhinal area, lateral part, layer 2	20	11.5495634078979	Hippocampal formation
R2_M3	M	1	250.386350525238	11	Entorhinal area, lateral part, layer 3	52	11.6369218826294	Hippocampal formation
R2_M3	M	1	250.386350525238	11	Entorhinal area, lateral part, layer 5	139	11.7725286483765	Hippocampal formation
R2_M3	M	1	250.386350525238	11	Entorhinal area, lateral part, layer 6a	28	10.4907674789429	Hippocampal formation
R2_M3	M	1	153.499887863425	15	Entorhinal area, medial part, dorsal zone, layer 1	526	10.6480388641357	Hippocampal formation
R2_M3	M	1	153.499887863425	15	Entorhinal area, medial part, dorsal zone, layer 2	543	11.6439266204834	Hippocampal formation
R2_M3	M	1	153.499887863425	15	Entorhinal area, medial part, dorsal zone, layer 3	664	10.99098777771	Hippocampal formation
R2_M3	M	1	153.499887863425	15	Entorhinal area, medial part, dorsal zone, layer 5	727	10.4498920440674	Hippocampal formation
R2_M3	M	1	153.499887863425	15	Entorhinal area, medial part, dorsal zone, layer 6	743	10.6890926361084	Hippocampal formation
R2_M3	M	1	250.386350525238	11	Ethmoid nucleus of the thalamus	560581551	10.0115814208984	Thalamus
R2_M3	M	1	121.512831002712	17	Facial motor nucleus	661	9.46042442321777	Medulla
R2_M3	M	1	250.386350525238	11	Fasciola cinerea	982	9.32612037658691	Hippocampal formation
R2_M3	M	1	80.0478045255433	19	Fastigial nucleus	989	9.25401401519775	Cerebellum
R2_M3	M	1	281.673227626051	10	Field CA1	382	11.3672409057617	Hippocampal formation
R2_M3	M	1	281.673227626051	10	Field CA2	423	8.82364940643311	Hippocampal formation
R2_M3	M	1	281.673227626051	10	Field CA3	463	8.46205997467041	Hippocampal formation
R2_M3	M	1	239.473193894253	12	Fields of Forel	804	9.36579036712646	Hypothalamus
R2_M3	M	1	144.267881465248	16	Flocculus	1049	9.33624649047852	Cerebellum
R2_M3	M	1	445.073976401163	2	Frontal pole, layer 1	68	17.7362632751465	Isocortex
R2_M3	M	1	445.073976401163	2	Frontal pole, layer 2/3	667	18.4222068786621	Isocortex
R2_M3	M	1	414.349661153933	3	Frontal pole, layer 5	526157192	13.192066192627	Isocortex
R2_M3	M	1	403.945485548003	4	Frontal pole, layer 6a	526157196	12.2022533416748	Isocortex
R2_M3	M	1	319.543724294344	8	Fundus of striatum	998	8.68111610412598	Striatum
R2_M3	M	1	121.512831002712	17	Gigantocellular reticular nucleus	1048	9.68051338195801	Medulla
R2_M3	M	1	319.543724294344	8	Globus pallidus, external segment	1022	8.75089931488037	Pallidum
R2_M3	M	1	281.673227626051	10	Globus pallidus, internal segment	1031	8.88009262084961	Pallidum
R2_M3	M	1	383.176940553228	5	Gustatory areas, layer 1	36	12.4129190444946	Isocortex
R2_M3	M	1	383.176940553228	5	Gustatory areas, layer 2/3	180	11.9199209213257	Isocortex
R2_M3	M	1	383.176940553228	5	Gustatory areas, layer 4	148	11.3305635452271	Isocortex
R2_M3	M	1	383.176940553228	5	Gustatory areas, layer 5	187	10.5812034606934	Isocortex
R2_M3	M	1	343.239265913975	6	Gustatory areas, layer 6a	638	9.7208080291748	Isocortex
R2_M3	M	1	343.239265913975	6	Gustatory areas, layer 6b	662	9.37227249145508	Isocortex
R2_M3	M	1	281.673227626051	10	Hippocampal formation	1089	8.95451831817627	Hippocampal formation
R2_M3	M	1	224.929207774128	13	Hippocampo-amygdalar transition area	589508447	9.78395748138428	Hippocampal formation
R2_M3	M	1	343.239265913975	6	Hypothalamus	1097	9.08097648620605	Hypothalamus
R2_M3	M	1	343.239265913975	6	Induseum griseum	19	8.84252643585205	Hippocampal formation
R2_M3	M	1	144.267881465248	16	Inferior colliculus, central nucleus	811	9.81522464752197	Midbrain
R2_M3	M	1	144.267881465248	16	Inferior colliculus, dorsal nucleus	820	10.8190822601318	Midbrain
R2_M3	M	1	153.499887863425	15	Inferior colliculus, external nucleus	828	10.5806255340576	Midbrain
R2_M3	M	1	80.0478045255433	19	Inferior olivary complex	83	9.64221668243408	Medulla
R2_M3	M	1	80.0478045255433	19	Infracerebellar nucleus	372	9.38639259338379	Medulla
R2_M3	M	1	403.945485548003	4	Infralimbic area, layer 1	707	9.42772197723389	Isocortex
R2_M3	M	1	403.945485548003	4	Infralimbic area, layer 2/3	556	8.93586540222168	Isocortex
R2_M3	M	1	403.945485548003	4	Infralimbic area, layer 5	827	8.26967906951904	Isocortex
R2_M3	M	1	383.176940553228	5	Infralimbic area, layer 6a	1054	8.00161552429199	Isocortex
R2_M3	M	1	383.176940553228	5	Infralimbic area, layer 6b	1081	8.32118034362793	Isocortex
R2_M3	M	1	292.878800493645	9	Interanterodorsal nucleus of the thalamus	1113	9.69936561584473	Thalamus
R2_M3	M	1	281.673227626051	10	Interanteromedial nucleus of the thalamus	1120	9.29758071899414	Thalamus
R2_M3	M	1	319.543724294344	8	Intercalated amygdalar nucleus	1105	8.69631958007812	Striatum
R2_M3	M	1	186.791050969181	14	Interfascicular nucleus raphe	12	8.90086841583252	Midbrain
R2_M3	M	1	239.473193894253	12	Intergeniculate leaflet of the lateral geniculate complex	27	9.11221313476562	Thalamus
R2_M3	M	1	224.929207774128	13	Intermediate geniculate nucleus	563807439	8.87283992767334	Thalamus
R2_M3	M	1	121.512831002712	17	Intermediate reticular nucleus	136	9.56792068481445	Medulla
R2_M3	M	1	281.673227626051	10	Intermediodorsal nucleus of the thalamus	59	10.6446123123169	Thalamus
R2_M3	M	1	186.791050969181	14	Interpeduncular nucleus	100	7.43325853347778	Midbrain
R2_M3	M	1	186.791050969181	14	Interpeduncular nucleus, caudal	607344838	7.88663005828857	Midbrain
R2_M3	M	1	186.791050969181	14	Interpeduncular nucleus, dorsolateral	607344858	7.55757570266724	Midbrain
R2_M3	M	1	186.791050969181	14	Interpeduncular nucleus, dorsomedial	607344854	7.03209352493286	Midbrain
R2_M3	M	1	186.791050969181	14	Interpeduncular nucleus, intermediate	607344850	7.78036785125732	Midbrain
R2_M3	M	1	186.791050969181	14	Interpeduncular nucleus, lateral	607344846	8.35017776489258	Midbrain
R2_M3	M	1	186.791050969181	14	Interpeduncular nucleus, rostral	607344834	7.36710071563721	Midbrain
R2_M3	M	1	92.809028635665	18	Interposed nucleus	91	9.06948280334473	Cerebellum
R2_M3	M	1	224.929207774128	13	Interstitial nucleus of Cajal	67	9.4934606552124	Midbrain
R2_M3	M	1	121.512831002712	17	Intertrigeminal nucleus	549009227	10.1286878585815	Pons
R2_M3	M	1	144.267881465248	16	Koelliker-Fuse subnucleus	123	10.2578363418579	Pons
R2_M3	M	1	281.673227626051	10	Lateral amygdalar nucleus	131	9.81973361968994	Cortical subplate
R2_M3	M	1	281.673227626051	10	Lateral dorsal nucleus of thalamus	155	9.14116668701172	Thalamus
R2_M3	M	1	281.673227626051	10	Lateral habenula	186	9.39785194396973	Thalamus
R2_M3	M	1	292.878800493645	9	Lateral hypothalamic area	194	9.22054958343506	Hypothalamus
R2_M3	M	1	224.929207774128	13	Lateral mammillary nucleus	210	13.0903835296631	Hypothalamus
R2_M3	M	1	250.386350525238	11	Lateral posterior nucleus of the thalamus	218	9.73921203613281	Thalamus
R2_M3	M	1	339.579020644016	7	Lateral preoptic area	226	9.04588317871094	Hypothalamus
R2_M3	M	1	339.579020644016	7	Lateral septal nucleus, caudal (caudodorsal) part	250	7.73672199249268	Striatum
R2_M3	M	1	343.239265913975	6	Lateral septal nucleus, rostral (rostroventral) part	258	8.16396903991699	Striatum
R2_M3	M	1	343.239265913975	6	Lateral septal nucleus, ventral part	266	8.35807132720947	Striatum
R2_M3	M	1	92.809028635665	18	Lateral vestibular nucleus	209	10.1761350631714	Medulla
R2_M3	M	1	186.791050969181	14	Lateral visual area, layer 1	421	13.5117950439453	Isocortex
R2_M3	M	1	186.791050969181	14	Lateral visual area, layer 2/3	973	13.2238712310791	Isocortex
R2_M3	M	1	186.791050969181	14	Lateral visual area, layer 4	573	12.9466867446899	Isocortex
R2_M3	M	1	186.791050969181	14	Lateral visual area, layer 5	613	11.8091430664062	Isocortex
R2_M3	M	1	186.791050969181	14	Lateral visual area, layer 6a	74	10.9629392623901	Isocortex
R2_M3	M	1	186.791050969181	14	Lateral visual area, layer 6b	121	10.7225093841553	Isocortex
R2_M3	M	1	121.512831002712	17	Laterodorsal tegmental nucleus	162	9.78020095825195	Pons
R2_M3	M	1	186.791050969181	14	Laterointermediate area, layer 1	312782578	13.6334495544434	Isocortex
R2_M3	M	1	186.791050969181	14	Laterointermediate area, layer 2/3	312782582	13.3589897155762	Isocortex
R2_M3	M	1	186.791050969181	14	Laterointermediate area, layer 4	312782586	13.0708827972412	Isocortex
R2_M3	M	1	186.791050969181	14	Laterointermediate area, layer 5	312782590	11.8501977920532	Isocortex
R2_M3	M	1	186.791050969181	14	Laterointermediate area, layer 6a	312782594	11.0213193893433	Isocortex
R2_M3	M	1	186.791050969181	14	Laterointermediate area, layer 6b	312782598	11.0048551559448	Isocortex
R2_M3	M	1	92.809028635665	18	Lingula (I)	912	8.22976970672607	Cerebellum
R2_M3	M	1	121.512831002712	17	Lobule II	976	9.3195161819458	Cerebellum
R2_M3	M	1	121.512831002712	17	Lobule III	984	9.51249504089355	Cerebellum
R2_M3	M	1	121.512831002712	17	Lobules IV-V	1091	9.8601188659668	Cerebellum
R2_M3	M	1	339.579020644016	7	Magnocellular nucleus	298	8.67990779876709	Pallidum
R2_M3	M	1	92.809028635665	18	Magnocellular reticular nucleus	307	9.90146350860596	Medulla
R2_M3	M	1	498.544403936128	1	Main olfactory bulb	507	8.6602201461792	Olfactory areas
R2_M3	M	1	186.791050969181	14	Medial accesory oculomotor nucleus	549009211	9.96356201171875	Midbrain
R2_M3	M	1	292.878800493645	9	Medial amygdalar nucleus	403	8.66407012939453	Striatum
R2_M3	M	1	224.929207774128	13	Medial geniculate complex, dorsal part	1072	8.93392944335938	Thalamus
R2_M3	M	1	224.929207774128	13	Medial geniculate complex, medial part	1088	8.95584392547607	Thalamus
R2_M3	M	1	224.929207774128	13	Medial geniculate complex, ventral part	1079	8.67554378509521	Thalamus
R2_M3	M	1	281.673227626051	10	Medial habenula	483	7.63365411758423	Thalamus
R2_M3	M	1	224.929207774128	13	Medial mammillary nucleus, dorsal part	606826659	9.32792663574219	Hypothalamus
R2_M3	M	1	224.929207774128	13	Medial mammillary nucleus, lateral part	606826647	9.48525905609131	Hypothalamus
R2_M3	M	1	224.929207774128	13	Medial mammillary nucleus, medial part	606826651	9.18763542175293	Hypothalamus
R2_M3	M	1	224.929207774128	13	Medial mammillary nucleus, median part	732	9.3297119140625	Hypothalamus
R2_M3	M	1	339.579020644016	7	Medial preoptic area	523	8.92447853088379	Hypothalamus
R2_M3	M	1	319.543724294344	8	Medial preoptic nucleus	515	8.72016620635986	Hypothalamus
R2_M3	M	1	224.929207774128	13	Medial pretectal area	531	10.4178743362427	Midbrain
R2_M3	M	1	343.239265913975	6	Medial septal nucleus	564	8.68642234802246	Pallidum
R2_M3	M	1	92.809028635665	18	Medial vestibular nucleus	202	8.71354198455811	Medulla
R2_M3	M	1	250.386350525238	11	Median eminence	10671	10.3537406921387	Hypothalamus
R2_M3	M	1	339.579020644016	7	Median preoptic nucleus	452	8.47360610961914	Hypothalamus
R2_M3	M	1	292.878800493645	9	Mediodorsal nucleus of thalamus	362	10.0829877853394	Thalamus
R2_M3	M	1	144.267881465248	16	Medulla	354	11.0991725921631	Medulla
R2_M3	M	1	239.473193894253	12	Midbrain	313	9.60987758636475	Midbrain
R2_M3	M	1	224.929207774128	13	Midbrain reticular nucleus	128	9.51781940460205	Midbrain
R2_M3	M	1	186.791050969181	14	Midbrain reticular nucleus, retrorubral area	246	9.91225433349609	Midbrain
R2_M3	M	1	121.512831002712	17	Midbrain trigeminal nucleus	460	10.6166524887085	Midbrain
R2_M3	M	1	144.267881465248	16	Motor nucleus of trigeminal	621	10.0471897125244	Pons
R2_M3	M	1	80.0478045255433	19	Nodulus (X)	968	9.63236236572266	Cerebellum
R2_M3	M	1	383.176940553228	5	Nucleus accumbens	56	8.10957813262939	Striatum
R2_M3	M	1	80.0478045255433	19	Nucleus ambiguus, dorsal division	939	9.70256042480469	Medulla
R2_M3	M	1	121.512831002712	17	Nucleus incertus	604	9.0631217956543	Pons
R2_M3	M	1	224.929207774128	13	Nucleus of Darkschewitsch	587	8.93513202667236	Midbrain
R2_M3	M	1	292.878800493645	9	Nucleus of reuniens	181	9.65156173706055	Thalamus
R2_M3	M	1	80.0478045255433	19	Nucleus prepositus	169	8.4332218170166	Medulla
R2_M3	M	1	144.267881465248	16	Nucleus raphe magnus	206	9.64730644226074	Medulla
R2_M3	M	1	80.0478045255433	19	Nucleus raphe obscurus	222	9.96799564361572	Medulla
R2_M3	M	1	92.809028635665	18	Nucleus raphe pallidus	230	10.4067058563232	Medulla
R2_M3	M	1	144.267881465248	16	Nucleus raphe pontis	238	9.58762168884277	Pons
R2_M3	M	1	153.499887863425	15	Nucleus sagulum	271	9.17039489746094	Midbrain
R2_M3	M	1	80.0478045255433	19	Nucleus x	765	9.79029083251953	Medulla
R2_M3	M	1	80.0478045255433	19	Nucleus y	781	8.35153007507324	Medulla
R2_M3	M	1	153.499887863425	15	Oculomotor nucleus	35	8.26463413238525	Midbrain
R2_M3	M	1	498.544403936128	1	Olfactory areas	698	9.42626762390137	Olfactory areas
R2_M3	M	1	383.176940553228	5	Olfactory tubercle	754	7.8952751159668	Striatum
R2_M3	M	1	239.473193894253	12	Olivary pretectal nucleus	706	9.80850505828857	Midbrain
R2_M3	M	1	445.073976401163	2	Orbital area, lateral part, layer 1	448	12.606466293335	Isocortex
R2_M3	M	1	445.073976401163	2	Orbital area, lateral part, layer 2/3	412	12.3532648086548	Isocortex
R2_M3	M	1	414.349661153933	3	Orbital area, lateral part, layer 5	630	12.41064453125	Isocortex
R2_M3	M	1	403.945485548003	4	Orbital area, lateral part, layer 6a	440	11.3654556274414	Isocortex
R2_M3	M	1	383.176940553228	5	Orbital area, lateral part, layer 6b	488	8.4962739944458	Isocortex
R2_M3	M	1	445.073976401163	2	Orbital area, medial part, layer 1	484	10.0946884155273	Isocortex
R2_M3	M	1	414.349661153933	3	Orbital area, medial part, layer 2/3	582	9.76320648193359	Isocortex
R2_M3	M	1	414.349661153933	3	Orbital area, medial part, layer 5	620	8.93191432952881	Isocortex
R2_M3	M	1	403.945485548003	4	Orbital area, medial part, layer 6a	910	9.37345314025879	Isocortex
R2_M3	M	1	445.073976401163	2	Orbital area, ventrolateral part, layer 1	969	11.137354850769	Isocortex
R2_M3	M	1	445.073976401163	2	Orbital area, ventrolateral part, layer 2/3	288	10.1292953491211	Isocortex
R2_M3	M	1	414.349661153933	3	Orbital area, ventrolateral part, layer 5	1125	10.1680889129639	Isocortex
R2_M3	M	1	403.945485548003	4	Orbital area, ventrolateral part, layer 6a	608	10.7080364227295	Isocortex
R2_M3	M	1	343.239265913975	6	Pallidum	803	8.92567157745361	Pallidum
R2_M3	M	1	153.499887863425	15	Parabigeminal nucleus	874	9.30322742462158	Midbrain
R2_M3	M	1	144.267881465248	16	Parabrachial nucleus	867	10.7092008590698	Pons
R2_M3	M	1	281.673227626051	10	Paracentral nucleus	907	9.66622924804688	Thalamus
R2_M3	M	1	239.473193894253	12	Parafascicular nucleus	930	9.96235084533691	Thalamus
R2_M3	M	1	121.512831002712	17	Paraflocculus	1041	10.4586362838745	Cerebellum
R2_M3	M	1	80.0478045255433	19	Paragigantocellular reticular nucleus, dorsal part	970	9.16558933258057	Medulla
R2_M3	M	1	92.809028635665	18	Paragigantocellular reticular nucleus, lateral part	978	9.95016860961914	Medulla
R2_M3	M	1	80.0478045255433	19	Paramedian lobule	1025	10.5694780349731	Cerebellum
R2_M3	M	1	186.791050969181	14	Paranigral nucleus	607344830	8.38181304931641	Midbrain
R2_M3	M	1	339.579020644016	7	Parastrial nucleus	1109	8.88357162475586	Hypothalamus
R2_M3	M	1	144.267881465248	16	Parasubiculum	843	10.0276365280151	Hippocampal formation
R2_M3	M	1	239.473193894253	12	Parasubthalamic nucleus	364	9.24243068695068	Hypothalamus
R2_M3	M	1	292.878800493645	9	Parataenial nucleus	15	9.99575233459473	Thalamus
R2_M3	M	1	292.878800493645	9	Paraventricular hypothalamic nucleus	38	8.82855606079102	Hypothalamus
R2_M3	M	1	281.673227626051	10	Paraventricular hypothalamic nucleus, descending division	63	8.98744869232178	Hypothalamus
R2_M3	M	1	292.878800493645	9	Paraventricular nucleus of the thalamus	149	10.2510499954224	Thalamus
R2_M3	M	1	144.267881465248	16	Parvicellular motor 5 nucleus	549009223	10.5491762161255	Pons
R2_M3	M	1	121.512831002712	17	Parvicellular reticular nucleus	852	9.60716247558594	Medulla
R2_M3	M	1	153.499887863425	15	Pedunculopontine nucleus	1052	10.1829261779785	Midbrain
R2_M3	M	1	281.673227626051	10	Perifornical nucleus	576073704	8.99914360046387	Hypothalamus
R2_M3	M	1	186.791050969181	14	Peripeduncular nucleus	1044	9.46462154388428	Thalamus
R2_M3	M	1	281.673227626051	10	Perireunensis nucleus	1077	9.19731521606445	Thalamus
R2_M3	M	1	250.386350525238	11	Perirhinal area, layer 1	540	11.7679214477539	Isocortex
R2_M3	M	1	250.386350525238	11	Perirhinal area, layer 2/3	888	11.9671955108643	Isocortex
R2_M3	M	1	250.386350525238	11	Perirhinal area, layer 5	692	11.9340124130249	Isocortex
R2_M3	M	1	224.929207774128	13	Perirhinal area, layer 6a	335	10.9419212341309	Isocortex
R2_M3	M	1	224.929207774128	13	Perirhinal area, layer 6b	368	10.3091239929199	Isocortex
R2_M3	M	1	144.267881465248	16	Peritrigeminal zone	549009215	10.4124631881714	Pons
R2_M3	M	1	281.673227626051	10	Periventricular hypothalamic nucleus, intermediate part	118	8.95379257202148	Hypothalamus
R2_M3	M	1	224.929207774128	13	Periventricular hypothalamic nucleus, posterior part	126	9.40357685089111	Hypothalamus
